customer_id,gross_revenue,recency_days,qty_invoices,qty_prod_purchased,range_of_products,avg_ticket,frequency,qty_returns,avg_qty_products_purchased,week_day,month,recency_score,frequency_score,monetary_score,rfm_score,cluster
18037,70.02,154,6,20,19,3.685263157894737,0.028708133971291867,0.0,3.3333333333333335,2.0,4.0,2,2,1,221,about_to_sleep
13198,3373.29,10,6,2643,224,15.059330357142857,0.017045454545454544,3.0,440.5,0.0,1.0,5,1,5,515,new_customers
12540,11117.19,19,17,6581,454,24.48720264317181,0.04956268221574344,8.0,387.11764705882354,0.0,9.0,4,3,5,435,potential_loyalists
13225,6083.04,3,7,3352,31,196.22709677419354,0.019498607242339833,64.0,478.85714285714283,6.0,12.0,5,2,5,525,new_customers
15361,418.92,361,1,336,7,59.84571428571429,1.0,0.0,336.0,6.0,12.0,1,4,2,142,about_to_sleep
15689,254.1,119,2,84,9,28.233333333333334,0.00823045267489712,0.0,42.0,3.0,8.0,2,1,2,212,hibernating
14290,2261.55,11,5,897,99,22.843939393939397,0.014245014245014245,2.0,179.4,6.0,10.0,5,1,5,515,new_customers
13209,5594.61,30,8,4153,308,18.16431818181818,0.024096385542168676,21.0,519.125,1.0,11.0,4,2,5,425,new_customers
13999,3859.61,10,12,2229,205,18.827365853658538,0.03409090909090909,12.0,185.75,6.0,7.0,5,3,5,535,potential_loyalists
14498,1957.32,42,5,1098,193,10.141554404145078,0.015625,0.0,219.6,6.0,6.0,3,1,5,315,hibernating
15854,2969.12,4,12,926,138,21.51536231884058,0.0335195530726257,0.0,77.16666666666667,6.0,12.0,5,3,5,535,potential_loyalists
16701,4349.92,8,13,5559,129,33.72031007751938,0.03672316384180791,182.0,427.61538461538464,6.0,7.0,5,3,5,535,potential_loyalists
16927,543.05,115,3,993,6,90.50833333333333,0.012145748987854251,0.0,331.0,0.0,3.0,2,1,3,213,hibernating
17990,630.84,236,3,414,29,21.753103448275862,0.023809523809523808,0.0,138.0,0.0,12.0,1,2,3,123,about_to_sleep
14544,2004.3,24,2,1536,111,18.056756756756755,0.005917159763313609,0.0,768.0,0.0,11.0,4,1,5,415,new_customers
17338,6176.89,17,8,3004,707,8.736760961810468,0.02318840579710145,5.0,375.5,1.0,1.0,4,2,5,425,new_customers
17799,2919.77,22,10,1741,398,7.336105527638191,0.029411764705882353,3.0,174.1,6.0,1.0,4,2,5,425,new_customers
14565,2909.07,95,4,1522,122,23.844836065573773,0.0149812734082397,8.0,380.5,6.0,5.0,2,1,5,215,hibernating
16726,1358.74,26,5,945,178,7.633370786516854,0.01488095238095238,0.0,189.0,3.0,2.0,4,1,4,414,new_customers
17303,250.04,361,1,144,53,4.717735849056604,1.0,0.0,144.0,6.0,12.0,1,4,2,142,about_to_sleep
14639,2897.19,52,6,1421,167,17.348443113772454,0.01935483870967742,3.0,236.83333333333334,0.0,8.0,3,2,5,325,hibernating
17611,3787.67,7,15,2517,557,6.800125673249552,0.04225352112676056,8.0,167.8,1.0,11.0,5,3,5,535,potential_loyalists
17231,3013.92,12,10,1700,521,5.784875239923225,0.02857142857142857,6.0,170.0,6.0,5.0,5,2,5,525,new_customers
17179,711.79,178,3,290,80,8.897375,0.016304347826086956,0.0,96.66666666666667,0.0,4.0,2,1,3,213,hibernating
17524,145.0,361,1,90,6,24.166666666666668,1.0,0.0,90.0,6.0,12.0,1,4,1,141,about_to_sleep
17293,1854.06,8,9,1135,132,14.04590909090909,0.025423728813559324,0.0,126.11111111111111,1.0,8.0,5,2,4,524,new_customers
17890,586.89,322,2,402,91,6.449340659340659,0.05,0.0,201.0,3.0,1.0,1,3,3,133,about_to_sleep
17375,400.1,199,3,367,69,5.798550724637681,0.018404907975460124,6.0,122.33333333333333,6.0,1.0,1,2,2,122,about_to_sleep
17371,418.4,17,3,151,86,4.865116279069767,0.008695652173913044,0.0,50.333333333333336,0.0,11.0,4,1,2,412,new_customers
17969,228.2,166,2,152,14,16.3,0.01020408163265306,0.0,76.0,5.0,6.0,2,1,1,211,hibernating
14625,852.23,196,2,331,51,16.710392156862746,0.012048192771084338,5.0,165.5,3.0,5.0,1,1,3,113,hibernating
15159,17880.85,1,30,11169,689,25.95188679245283,0.08310249307479224,47.0,372.3,6.0,10.0,5,3,5,535,potential_loyalists
13211,1095.42,10,3,834,55,19.916727272727275,0.008522727272727272,0.0,278.0,6.0,9.0,5,1,4,514,new_customers
15777,945.11,241,4,366,20,47.2555,0.03305785123966942,3.0,91.5,1.0,1.0,1,3,4,134,cant_lose
14525,4044.0699999999997,19,9,2558,272,14.867904411764705,0.026239067055393587,34.0,284.22222222222223,2.0,8.0,4,2,5,425,new_customers
13324,5524.75,36,10,5053,66,83.70833333333333,0.03076923076923077,5.0,505.3,3.0,5.0,3,3,5,335,need_attention
13948,102.0,360,1,40,3,34.0,1.0,0.0,40.0,0.0,12.0,1,4,1,141,about_to_sleep
16202,365.27,360,1,191,18,20.292777777777776,1.0,0.0,191.0,0.0,12.0,1,4,2,142,about_to_sleep
16442,609.3,1,3,443,171,3.563157894736842,0.008333333333333333,0.0,147.66666666666666,0.0,12.0,5,1,3,513,new_customers
18075,2043.39,23,10,1232,119,17.171344537815127,0.029585798816568046,27.0,123.2,0.0,2.0,4,2,5,425,new_customers
14524,1843.83,31,9,669,197,9.359543147208122,0.02727272727272727,0.0,74.33333333333333,2.0,9.0,4,2,4,424,new_customers
14961,6868.88,10,9,3632,303,22.66957095709571,0.02564102564102564,16.0,403.55555555555554,0.0,4.0,5,2,5,525,new_customers
17041,1055.69,26,3,923,68,15.524852941176471,0.008955223880597015,4.0,307.6666666666667,0.0,8.0,4,1,4,414,new_customers
16458,3482.7400000000002,2,18,2154,202,17.241287128712873,0.05013927576601671,0.0,119.66666666666667,0.0,2.0,5,3,5,535,potential_loyalists
16083,1317.62,100,2,908,31,42.50387096774193,0.007662835249042145,0.0,454.0,0.0,8.0,2,1,4,214,hibernating
17194,262.62,273,2,119,29,9.055862068965517,0.022727272727272728,0.0,59.5,0.0,3.0,1,2,2,122,about_to_sleep
14057,6141.099999999999,23,17,4705,276,22.250362318840576,0.05029585798816568,168.0,276.7647058823529,0.0,8.0,4,3,5,435,potential_loyalists
15514,1792.04,12,8,1206,86,20.83767441860465,0.022922636103151862,337.0,150.75,5.0,11.0,5,2,4,524,new_customers
14871,501.28000000000003,3,4,179,93,5.390107526881721,0.0111731843575419,0.0,44.75,0.0,12.0,5,1,3,513,new_customers
13178,5725.47,26,11,3570,265,21.60554716981132,0.03283582089552239,0.0,324.54545454545456,3.0,5.0,4,3,5,435,potential_loyalists
18044,2053.2,4,10,1021,125,16.4256,0.028011204481792718,1.0,102.1,0.0,5.0,5,2,5,525,new_customers
16812,479.35,360,1,81,15,31.956666666666667,1.0,0.0,81.0,0.0,12.0,1,4,3,143,about_to_sleep
16191,4455.22,2,11,2953,118,37.75610169491526,0.03064066852367688,148.0,268.45454545454544,0.0,12.0,5,3,5,535,potential_loyalists
12370,3421.94,51,4,2349,165,20.739030303030304,0.012903225806451613,0.0,587.25,0.0,12.0,3,1,5,315,hibernating
14298,50822.33,8,44,57944,1634,31.103017135862913,0.12464589235127478,322.0,1316.909090909091,2.0,4.0,5,4,5,545,champions
17158,1266.97,32,3,778,67,18.91,0.00911854103343465,0.0,259.3333333333333,0.0,4.0,4,1,4,414,new_customers
16899,1271.06,7,6,520,123,10.333821138211382,0.01694915254237288,0.0,86.66666666666667,5.0,11.0,5,1,4,514,new_customers
16531,1244.59,22,7,915,77,16.163506493506492,0.02064896755162242,0.0,130.71428571428572,0.0,1.0,4,2,4,424,new_customers
14415,5050.18,1,13,2683,519,9.730597302504817,0.03611111111111111,38.0,206.3846153846154,0.0,6.0,5,3,5,535,potential_loyalists
16556,3313.79,66,7,1890,207,16.008647342995168,0.023728813559322035,0.0,270.0,0.0,2.0,3,2,5,325,hibernating
16805,460.59,173,2,539,98,4.699897959183673,0.010638297872340425,0.0,269.5,0.0,6.0,2,1,2,212,hibernating
16503,1368.93,106,4,557,81,16.90037037037037,0.01568627450980392,2.0,139.25,2.0,1.0,2,1,4,214,hibernating
16553,5668.82,163,12,4596,83,68.29903614457831,0.06060606060606061,5.0,383.0,1.0,6.0,2,3,5,235,cant_lose
17739,2409.75,11,7,501,43,56.0406976744186,0.02,5.0,71.57142857142857,0.0,10.0,5,2,5,525,new_customers
13238,680.83,17,4,296,30,22.694333333333336,0.011627906976744186,2.0,74.0,0.0,11.0,4,1,3,413,new_customers
12829,213.1,336,2,374,10,21.31,0.08,1.0,187.0,0.0,1.0,1,3,1,131,about_to_sleep
13097,5218.97,32,10,2209,384,13.591067708333334,0.030395136778115502,22.0,220.9,5.0,6.0,4,2,5,425,new_customers
15392,1495.93,4,4,1253,83,18.023253012048194,0.011204481792717087,12.0,313.25,6.0,12.0,5,1,4,514,new_customers
13846,831.96,24,3,378,53,15.697358490566039,0.008902077151335312,5.0,126.0,0.0,4.0,4,1,3,413,new_customers
12867,3753.24,26,7,4062,505,7.432158415841584,0.020895522388059702,24.0,580.2857142857143,6.0,2.0,4,2,5,425,new_customers
14401,4028.48,4,13,4503,181,22.2567955801105,0.03651685393258427,2.0,346.38461538461536,1.0,6.0,5,3,5,535,potential_loyalists
16145,3355.69,8,11,2663,201,16.69497512437811,0.03125,51.0,242.0909090909091,1.0,8.0,5,3,5,535,potential_loyalists
17629,1784.12,5,8,1621,122,14.623934426229507,0.022535211267605635,8.0,202.625,0.0,12.0,5,2,4,524,new_customers
14150,658.64,35,2,496,26,25.33230769230769,0.006153846153846154,0.0,248.0,1.0,11.0,3,1,3,313,hibernating
13496,582.53,10,2,317,34,17.133235294117647,0.005714285714285714,12.0,158.5,0.0,11.0,5,1,3,513,new_customers
13611,1055.8,89,3,654,69,15.301449275362318,0.01107011070110701,4.0,218.0,1.0,6.0,2,1,4,214,hibernating
16954,2085.08,0,9,1054,54,38.61259259259259,0.025,0.0,117.11111111111111,1.0,11.0,5,2,5,525,new_customers
17454,517.53,192,4,243,61,8.484098360655738,0.023809523809523808,0.0,60.75,1.0,2.0,1,2,3,123,about_to_sleep
17449,2439.21,2,7,1086,269,9.067695167286246,0.019553072625698324,7.0,155.14285714285714,0.0,10.0,5,2,5,525,new_customers
13295,201.20000000000002,359,1,82,10,20.12,1.0,1.0,82.0,1.0,12.0,1,4,1,141,about_to_sleep
17230,3299.07,264,8,1489,65,50.75492307692308,0.08333333333333333,98.0,186.125,6.0,12.0,1,3,5,135,cant_lose
15384,611.81,169,2,560,40,15.29525,0.010471204188481676,3.0,280.0,1.0,6.0,2,1,3,213,hibernating
15950,1651.46,31,4,698,92,17.950652173913046,0.0121580547112462,7.0,174.5,2.0,8.0,4,1,4,414,new_customers
15512,121.0,155,2,68,7,17.285714285714285,0.00975609756097561,0.0,34.0,1.0,7.0,2,1,1,211,hibernating
17525,422.70000000000005,359,1,82,9,46.96666666666667,1.0,0.0,82.0,1.0,12.0,1,4,2,142,about_to_sleep
13458,8857.87,7,14,5048,353,25.093116147308784,0.039660056657223795,48.0,360.57142857142856,1.0,2.0,5,3,5,535,potential_loyalists
16003,2735.37,29,5,1185,103,26.556990291262135,0.015105740181268883,0.0,237.0,2.0,11.0,4,1,5,415,new_customers
13092,459.83,70,5,271,24,19.159583333333334,0.017241379310344827,8.0,54.2,0.0,3.0,3,1,2,312,hibernating
13426,3537.57,0,10,2220,156,22.67673076923077,0.027777777777777776,21.0,222.0,3.0,11.0,5,2,5,525,new_customers
15101,317.53,8,2,241,8,39.69125,0.005681818181818182,2.0,120.5,1.0,11.0,5,1,2,512,new_customers
17033,1030.14,86,3,750,28,36.79071428571429,0.010948905109489052,0.0,250.0,1.0,5.0,2,1,4,214,hibernating
13221,847.41,240,2,244,66,12.839545454545455,0.016666666666666666,0.0,122.0,1.0,4.0,1,1,3,113,hibernating
14201,717.74,60,7,584,36,19.93722222222222,0.023333333333333334,12.0,83.42857142857143,0.0,4.0,3,2,3,323,promising
17692,725.9399999999999,127,4,660,45,16.131999999999998,0.017167381974248927,6.0,165.0,1.0,2.0,2,1,3,213,hibernating
15822,885.47,3,2,375,33,26.832424242424242,0.0056022408963585435,0.0,187.5,0.0,12.0,5,1,4,514,new_customers
16134,575.1899999999999,21,2,341,32,17.974687499999998,0.0058997050147492625,14.0,170.5,1.0,11.0,4,1,3,413,new_customers
17551,290.34,359,1,142,39,7.444615384615384,1.0,0.0,142.0,1.0,12.0,1,4,2,142,about_to_sleep
18050,74.4,359,1,40,5,14.88,1.0,0.0,40.0,1.0,12.0,1,4,1,141,about_to_sleep
14913,1227.43,35,4,1743,87,14.108390804597702,0.012307692307692308,0.0,435.75,3.0,3.0,3,1,4,314,hibernating
15641,1887.2,105,4,1562,119,15.858823529411765,0.01568627450980392,0.0,390.5,1.0,2.0,2,1,4,214,hibernating
13124,3756.33,89,3,2119,222,16.920405405405404,0.01107011070110701,0.0,706.3333333333334,1.0,3.0,2,1,5,215,hibernating
17214,974.12,60,6,271,100,9.7412,0.02,1.0,45.166666666666664,2.0,2.0,3,2,4,324,hibernating
15456,434.59000000000003,283,3,633,58,7.492931034482759,0.03896103896103896,0.0,211.0,0.0,2.0,1,3,2,132,about_to_sleep
15062,987.86,71,4,763,57,17.330877192982456,0.01384083044982699,0.0,190.75,1.0,2.0,3,1,4,314,hibernating
12928,2062.7000000000003,35,5,1472,84,24.555952380952384,0.015384615384615385,0.0,294.4,0.0,4.0,3,1,5,315,hibernating
15727,5159.06,16,7,3063,301,17.139734219269105,0.020348837209302327,0.0,437.57142857142856,1.0,1.0,4,2,5,425,new_customers
17980,811.45,165,3,682,30,27.048333333333336,0.015384615384615385,0.0,227.33333333333334,1.0,5.0,2,1,3,213,hibernating
15290,7330.62,4,17,4129,184,39.84032608695652,0.047752808988764044,70.0,242.88235294117646,1.0,8.0,5,3,5,535,potential_loyalists
17752,80.64,359,1,192,1,80.64,1.0,0.0,192.0,1.0,12.0,1,4,1,141,about_to_sleep
15615,10125.04,10,23,5382,412,24.575339805825244,0.06571428571428571,15.0,234.0,1.0,8.0,5,3,5,535,potential_loyalists
12577,595.4,35,3,466,145,4.106206896551724,0.009230769230769232,6.0,155.33333333333334,3.0,11.0,3,1,3,313,hibernating
17189,383.75,106,2,226,60,6.395833333333333,0.007874015748031496,0.0,113.0,1.0,8.0,2,1,2,212,hibernating
17496,271.05,358,1,79,10,27.105,1.0,0.0,79.0,2.0,12.0,1,4,2,142,about_to_sleep
16607,3038.67,17,13,2822,170,17.874529411764705,0.038011695906432746,37.0,217.07692307692307,0.0,2.0,4,3,5,435,potential_loyalists
13317,2020.25,66,6,947,111,18.20045045045045,0.020477815699658702,32.0,157.83333333333334,2.0,5.0,3,2,5,325,hibernating
13890,1763.51,1,10,805,105,16.795333333333332,0.027932960893854747,5.0,80.5,2.0,11.0,5,2,4,524,new_customers
17001,3989.57,0,11,2164,169,23.606923076923078,0.03064066852367688,0.0,196.72727272727272,3.0,12.0,5,3,5,535,potential_loyalists
15246,514.15,238,2,247,33,15.58030303030303,0.01652892561983471,0.0,123.5,2.0,4.0,1,1,3,113,hibernating
15482,3408.2200000000003,15,9,1592,38,89.69000000000001,0.02616279069767442,2022.0,176.88888888888889,2.0,11.0,4,2,5,425,new_customers
13021,2596.58,4,9,1340,130,19.973692307692307,0.02535211267605634,16.0,148.88888888888889,6.0,9.0,5,2,5,525,new_customers
16037,855.02,269,3,428,39,21.923589743589744,0.03333333333333333,0.0,142.66666666666666,0.0,2.0,1,3,3,133,about_to_sleep
14841,3295.76,53,6,1778,138,23.88231884057971,0.0196078431372549,0.0,296.3333333333333,2.0,10.0,3,2,5,325,hibernating
16670,3685.13,16,10,2397,230,16.022304347826086,0.029154518950437316,32.0,239.7,1.0,6.0,4,2,5,425,new_customers
16985,5434.12,17,10,1808,119,45.66487394957983,0.029239766081871343,2.0,180.8,0.0,3.0,4,2,5,425,new_customers
16705,12542.35,0,20,4596,242,51.827892561983475,0.055710306406685235,18.0,229.8,6.0,11.0,5,3,5,535,potential_loyalists
14414,1473.28,91,7,2506,96,15.346666666666666,0.026119402985074626,3.0,358.0,2.0,8.0,2,2,4,224,hibernating
15563,1276.24,22,4,1443,109,11.708623853211009,0.011869436201780416,41.0,360.75,2.0,11.0,4,1,4,414,new_customers
16746,6546.11,4,18,4540,434,15.083202764976958,0.05070422535211268,3.0,252.22222222222223,6.0,11.0,5,3,5,535,potential_loyalists
16470,643.87,51,4,500,160,4.0241875,0.012987012987012988,1.0,125.0,0.0,5.0,3,1,3,313,hibernating
14878,1476.09,12,9,799,122,12.099098360655738,0.025936599423631124,0.0,88.77777777777777,5.0,6.0,5,2,4,524,new_customers
16743,1993.13,29,7,1859,178,11.197359550561798,0.021212121212121213,37.0,265.57142857142856,2.0,7.0,4,2,5,425,new_customers
17146,749.78,105,3,212,35,21.422285714285714,0.011811023622047244,0.0,70.66666666666667,2.0,3.0,2,1,3,213,hibernating
12877,1535.77,3,12,1178,154,9.972532467532467,0.033707865168539325,0.0,98.16666666666667,2.0,3.0,5,3,4,534,potential_loyalists
15394,2183.54,9,4,910,85,25.68870588235294,0.011428571428571429,0.0,227.5,2.0,5.0,5,1,5,515,new_customers
14621,1699.3600000000001,1,5,961,88,19.310909090909092,0.013966480446927373,6.0,192.2,1.0,12.0,5,1,4,514,new_customers
15379,3596.29,169,7,2285,191,18.82874345549738,0.03684210526315789,12.0,326.42857142857144,2.0,1.0,2,3,5,235,cant_lose
14309,2028.78,8,9,1418,106,19.13943396226415,0.02564102564102564,14.0,157.55555555555554,2.0,2.0,5,2,5,525,new_customers
17288,1417.63,9,7,1201,140,10.125928571428572,0.02,0.0,171.57142857142858,2.0,11.0,5,2,4,524,new_customers
14709,4906.1900000000005,15,13,2481,195,25.15994871794872,0.0377906976744186,2.0,190.84615384615384,1.0,11.0,4,3,5,435,potential_loyalists
15157,1832.09,3,3,2170,118,15.526186440677966,0.008426966292134831,150.0,723.3333333333334,0.0,12.0,5,1,4,514,new_customers
17744,2322.4,3,6,3412,136,17.076470588235296,0.016853932584269662,36.0,568.6666666666666,2.0,1.0,5,1,5,515,new_customers
16316,2646.16,64,8,1461,147,18.00108843537415,0.02711864406779661,18.0,182.625,2.0,3.0,3,2,5,325,hibernating
15620,1499.3799999999999,56,3,887,96,15.618541666666665,0.009900990099009901,16.0,295.6666666666667,0.0,5.0,3,1,4,314,hibernating
15789,351.3,358,1,438,25,14.052,1.0,0.0,438.0,2.0,12.0,1,4,2,142,about_to_sleep
16560,816.51,26,2,494,55,14.845636363636363,0.006006006006006006,6.0,247.0,2.0,11.0,4,1,3,413,new_customers
15224,310.48,358,1,150,12,25.873333333333335,1.0,2.0,150.0,2.0,12.0,1,4,2,142,about_to_sleep
13534,3413.68,2,23,1754,185,18.452324324324323,0.06442577030812324,85.0,76.26086956521739,1.0,1.0,5,3,5,535,potential_loyalists
17580,215.72,252,3,88,45,4.793777777777778,0.028037383177570093,0.0,29.333333333333332,2.0,1.0,1,2,1,121,about_to_sleep
15759,253.04,218,3,60,7,36.14857142857143,0.02127659574468085,0.0,20.0,2.0,2.0,1,2,2,122,about_to_sleep
14373,76.55,358,1,17,4,19.1375,1.0,0.0,17.0,2.0,12.0,1,4,1,141,about_to_sleep
18176,410.15,358,1,263,27,15.19074074074074,1.0,4.0,263.0,2.0,12.0,1,4,2,142,about_to_sleep
14092,3900.9300000000003,7,14,2010,205,19.028926829268293,0.03977272727272727,5.0,143.57142857142858,1.0,11.0,5,3,5,535,potential_loyalists
15366,602.51,75,2,621,44,13.69340909090909,0.007042253521126761,0.0,310.5,2.0,9.0,2,1,3,213,hibernating
14735,5653.49,3,30,2111,176,32.12210227272727,0.08426966292134831,104.0,70.36666666666666,2.0,5.0,5,3,5,535,potential_loyalists
16271,1389.64,15,4,1023,129,10.772403100775195,0.011627906976744186,1.0,255.75,2.0,7.0,4,1,4,414,new_customers
18223,5291.28,4,14,2474,227,23.309603524229075,0.03943661971830986,58.0,176.71428571428572,6.0,1.0,5,3,5,535,potential_loyalists
15532,1460.88,25,4,496,241,6.061742738589212,0.011976047904191617,13.0,124.0,5.0,6.0,4,1,4,414,new_customers
16816,417.06,103,4,274,28,14.895,0.015625,0.0,68.5,5.0,1.0,2,1,2,212,hibernating
16684,65385.4,4,27,48815,270,242.16814814814816,0.07605633802816901,865.0,1807.962962962963,1.0,7.0,5,3,5,535,potential_loyalists
14334,2539.46,16,8,1730,161,15.77304347826087,0.023323615160349854,1.0,216.25,1.0,1.0,4,2,5,425,new_customers
16945,4345.5,21,19,2725,249,17.451807228915662,0.05621301775147929,0.0,143.42105263157896,0.0,3.0,4,3,5,435,potential_loyalists
14643,643.4100000000001,170,2,695,28,22.978928571428575,0.010582010582010581,60.0,347.5,1.0,6.0,2,1,3,213,hibernating
15197,626.81,10,3,423,28,22.386071428571427,0.008595988538681949,16.0,141.0,0.0,3.0,5,1,3,513,new_customers
14220,632.4,247,2,272,21,30.114285714285714,0.017857142857142856,0.0,136.0,1.0,4.0,1,2,3,123,about_to_sleep
13874,540.45,358,1,180,18,30.025000000000002,1.0,0.0,180.0,2.0,12.0,1,4,3,143,about_to_sleep
18260,2373.2,172,6,1364,121,19.613223140495865,0.03208556149732621,9.0,227.33333333333334,1.0,1.0,2,3,5,235,cant_lose
17848,901.1999999999999,81,9,398,51,17.670588235294115,0.03237410071942446,0.0,44.22222222222222,2.0,1.0,2,3,4,234,cant_lose
17392,417.27,306,2,277,56,7.45125,0.03773584905660377,0.0,138.5,2.0,2.0,1,3,2,132,about_to_sleep
12348,1437.24,75,4,2332,27,53.23111111111111,0.014084507042253521,0.0,583.0,0.0,1.0,2,1,4,214,hibernating
14985,292.01,198,2,256,83,3.5181927710843373,0.012422360248447204,0.0,128.0,1.0,5.0,1,1,2,112,hibernating
13004,5595.87,11,17,4770,399,14.024736842105263,0.04899135446685879,26.0,280.5882352941176,3.0,11.0,5,3,5,535,potential_loyalists
14560,1947.35,7,21,1190,68,28.6375,0.05982905982905983,37.0,56.666666666666664,2.0,11.0,5,3,5,535,potential_loyalists
12931,20307.48,21,14,16232,40,507.687,0.04154302670623145,4627.0,1159.4285714285713,2.0,8.0,4,3,5,435,potential_loyalists
13627,1615.52,59,5,1256,90,17.950222222222223,0.016722408026755852,3.0,251.2,2.0,5.0,3,1,4,314,hibernating
17404,29607.82,25,11,31993,190,155.83063157894736,0.03303303303303303,424.0,2908.4545454545455,2.0,3.0,4,3,5,435,potential_loyalists
12551,168.0,357,1,100,10,16.8,1.0,0.0,100.0,3.0,12.0,1,4,1,141,about_to_sleep
12782,1843.52,4,5,1044,94,19.611914893617023,0.014124293785310734,16.0,208.8,1.0,12.0,5,1,4,514,new_customers
14769,10294.98,2,8,7176,1054,9.76753320683112,0.02247191011235955,30.0,897.0,5.0,12.0,5,2,5,525,new_customers
15780,475.28000000000003,183,3,220,29,16.38896551724138,0.017142857142857144,0.0,73.33333333333333,2.0,4.0,1,1,3,113,hibernating
12417,3051.05,3,9,1486,175,17.43457142857143,0.02535211267605634,13.0,165.11111111111111,2.0,8.0,5,2,5,525,new_customers
17315,5617.88,1,36,3582,423,13.281040189125296,0.10084033613445378,32.0,99.5,2.0,3.0,5,4,5,545,champions
16711,1651.03,3,5,833,22,75.04681818181818,0.014084507042253521,0.0,166.6,3.0,12.0,5,1,4,514,new_customers
12726,2411.1,28,7,3132,117,20.607692307692307,0.021212121212121213,0.0,447.42857142857144,3.0,1.0,4,2,5,425,new_customers
15204,316.58,357,1,258,9,35.175555555555555,1.0,0.0,258.0,3.0,12.0,1,4,2,142,about_to_sleep
17888,502.98,38,6,421,48,10.47875,0.01875,549.0,70.16666666666667,1.0,10.0,3,2,3,323,promising
17007,874.9300000000001,50,6,585,51,17.155490196078432,0.01948051948051948,10.0,97.5,2.0,5.0,3,2,3,323,promising
15160,158.16,357,1,84,4,39.54,1.0,0.0,84.0,3.0,12.0,1,4,1,141,about_to_sleep
14016,4265.71,161,4,2122,159,26.828364779874214,0.02030456852791878,1.0,530.5,3.0,3.0,2,2,5,225,hibernating
13033,190.55,357,1,83,11,17.322727272727274,1.0,0.0,83.0,3.0,12.0,1,4,1,141,about_to_sleep
12691,927.8,28,5,388,27,34.36296296296296,0.015151515151515152,0.0,77.6,3.0,1.0,4,1,4,414,new_customers
13869,3083.65,123,4,1709,304,10.143585526315789,0.01702127659574468,0.0,427.25,0.0,1.0,2,1,5,215,hibernating
12705,5644.99,15,8,3574,294,19.2006462585034,0.023323615160349854,24.0,446.75,3.0,11.0,4,2,5,425,new_customers
16885,450.41,15,3,178,96,4.691770833333334,0.008746355685131196,0.0,59.333333333333336,1.0,10.0,4,1,2,412,new_customers
17913,408.65,58,2,288,58,7.0456896551724135,0.006711409395973154,0.0,144.0,1.0,10.0,3,1,2,312,hibernating
12668,2809.4700000000003,11,4,1407,144,19.510208333333335,0.011594202898550725,39.0,351.75,6.0,1.0,5,1,5,515,new_customers
14472,1852.67,103,8,1135,265,6.991207547169812,0.03162055335968379,0.0,141.875,5.0,7.0,2,3,4,234,cant_lose
17358,360.81,303,2,190,58,6.220862068965517,0.03773584905660377,0.0,95.0,1.0,2.0,1,3,2,132,about_to_sleep
16686,2886.08,47,7,1961,539,5.354508348794063,0.022653721682847898,5.0,280.14285714285717,5.0,8.0,3,2,5,325,hibernating
18245,2567.06,7,7,1788,175,14.668914285714285,0.02005730659025788,7.0,255.42857142857142,1.0,5.0,5,2,5,525,new_customers
17343,193.64,355,1,56,17,11.390588235294118,1.0,0.0,56.0,5.0,12.0,1,4,1,141,about_to_sleep
16153,1824.23,49,5,1073,89,20.496966292134832,0.016339869281045753,0.0,214.6,0.0,5.0,3,1,4,314,hibernating
12377,1548.12,315,2,942,76,20.369999999999997,0.05,0.0,471.0,3.0,1.0,1,3,4,134,cant_lose
14646,277431.62,1,72,195548,2051,135.26651389566064,0.2033898305084746,772.0,2715.9444444444443,2.0,10.0,5,4,5,545,champions
12944,604.51,35,2,289,30,20.150333333333332,0.00625,0.0,144.5,3.0,11.0,3,1,3,313,hibernating
15279,290.51,354,1,189,19,15.29,1.0,4.0,189.0,6.0,12.0,1,4,2,142,about_to_sleep
14099,3078.82,16,11,2174,247,12.464858299595143,0.032448377581120944,2.0,197.63636363636363,1.0,10.0,4,3,5,435,potential_loyalists
12721,2319.43,31,6,1918,152,15.25940789473684,0.018518518518518517,5.0,319.6666666666667,1.0,2.0,4,2,5,425,new_customers
13104,1098.48,3,6,504,20,54.924,0.017045454545454544,0.0,84.0,2.0,12.0,5,1,4,514,new_customers
13027,6912.0,113,6,17280,26,265.84615384615387,0.024793388429752067,0.0,2880.0,1.0,7.0,2,2,5,225,hibernating
15312,909.85,75,4,504,46,19.77934782608696,0.014285714285714285,3.0,126.0,5.0,5.0,2,1,4,214,hibernating
17621,1379.9,21,3,514,26,53.073076923076925,0.008982035928143712,4.0,171.33333333333334,6.0,1.0,4,1,4,414,new_customers
17090,1823.45,4,7,831,60,30.390833333333333,0.019943019943019943,1.0,118.71428571428571,6.0,12.0,5,2,4,524,new_customers
15527,2375.03,18,8,981,160,14.843937500000001,0.02373887240356083,4.0,122.625,6.0,1.0,4,2,5,425,new_customers
18097,2662.4,7,6,1662,106,25.116981132075473,0.017241379310344827,1.0,277.0,3.0,8.0,5,1,5,515,new_customers
15460,214.26,354,1,107,56,3.8260714285714283,1.0,0.0,107.0,6.0,12.0,1,4,1,141,about_to_sleep
15034,3932.06,15,8,2271,375,10.485493333333332,0.02359882005899705,11.0,283.875,2.0,4.0,4,2,5,425,new_customers
12423,1624.11,0,8,1312,116,14.000948275862068,0.022598870056497175,12.0,164.0,6.0,5.0,5,2,4,524,new_customers
